lon_zero,lat_zero,group,Country,year,facet,president,value
2.6367023280000126,0.35831165600001214,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
2.6330592159999924,0.5060763910000219,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
2.7367759780000256,0.5309650400000123,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
2.7862984770000043,0.41577861000001803,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
2.7934055119999925,0.41474842000002354,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.305136504000016,0.38577642799998557,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.6298915439999746,0.2796223419999819,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.6816650200000254,0.2717788520000113,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.090758041000017,0.27612652800002024,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.12247050000002,0.2129031139999782,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.301297084999987,0,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.529051902999981,0.1048475549999921,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.577383169000031,0.2856829990000165,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.009091144000024,0.2666683210000045,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.114146606000018,0.12601696600000878,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.13944475400001,0.12625396300000347,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.544371942999984,0.17473801199997752,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.533163505000006,0.22520989899999222,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.755827459999978,0.32233199400002377,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.183606538999982,0.3486295280000036,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.460989669000016,0.4269735500000209,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.697970579000014,0.3622019549999962,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.818739730999992,0.4121089700000198,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.168999686999996,0.25038854199999605,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.2014769450000244,0.3917459979999762,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.998730012000008,0.6924951159999679,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.9831259989999825,0.7265258259999996,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.873871167999994,0.8336743520000027,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.0676287950000205,0.9365783189999846,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.299987385999996,1.024275906000014,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.577945209000008,1.2895136959999718,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.633576156000004,1.3201519549999716,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.850034934999995,1.242905630999978,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.919051087000014,1.4434864680000103,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.96245144699998,1.5014910030000124,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.674522636000008,1.6976734689999944,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.539595851000001,1.709921343000019,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.293852260999985,1.9034656060000046,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.7567077510000235,2.2060810859999904,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.716723063000019,2.2720773319999807,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.524468527000012,2.488259095999979,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.673933019000003,2.634974053999997,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.383743240999991,2.7880426300000067,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.283623447000027,2.9497350780000104,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.223844943000016,3.0479140499999673,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.70672277099999,3.136964890999998,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.0710889169999955,3.1341974439999944,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.6247903720000085,3.3635290080000075,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.775118395999984,3.460245910000019,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.296141992999994,3.591991541000027,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.440817831999992,3.7845851079999875,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.614165556999978,3.773416386000001,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.741744077000021,3.587690452000004,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.94630631900003,3.600436347000027,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
9.097127290999993,4.093835952000006,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.852806106999994,4.311663088999978,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.839660340000023,4.731073994999974,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.878049815999987,4.799970530999985,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.723835646999985,5.001937981000026,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.657306208000023,5.1248940130000165,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.68800730100003,5.354382864999991,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.559382454000001,5.409786336000025,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.279636471000003,5.625476972999991,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.266602078999993,5.6912543629999846,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.535101166000006,6.059522056999981,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.390449042000002,6.427766452000014,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
8.018975478000018,6.551728191000002,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.805668953999998,6.857197371999973,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.435102848999973,6.918517267000027,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
7.484847686000023,7.229759139000016,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.408475010000018,7.004838020000022,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.323967483999979,6.974555198000012,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.2299885229999745,6.894803704000033,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
6.121428727000023,6.904855945000008,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.68472264899998,6.75797460299998,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.0266057150000165,6.686707931000001,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.964355588999977,6.7218384459999925,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
5.1249392529999795,7.0538777070000265,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.836695051999982,7.034958543000023,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.297106456999984,7.075631557999998,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.291461108000021,7.162730991999979,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.0801125689999935,7.31771364399998,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.79795498499999,7.225983052000004,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
4.007508611999981,7.408400357000005,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.8491279780000127,7.536822509999986,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.6266263670000303,7.536822509999986,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.545878200000004,7.553109071999984,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.525753269000008,7.536822509999986,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
3.2360414409999976,7.603487572999995,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
2.7589441169999986,7.641455242999996,19_1_1,Germany,2024,"2024
(Biden)",Biden,49
1.052615374000025,6.485387929999995,19_1_2,Germany,2024,"2024
(Biden)",Biden,49
0.754127202999995,6.334209294000004,19_1_2,Germany,2024,"2024
(Biden)",Biden,49
1.011392915999977,6.142909560000014,19_1_2,Germany,2024,"2024
(Biden)",Biden,49
1.1780306709999886,6.332343954000017,19_1_2,Germany,2024,"2024
(Biden)",Biden,49
1.052615374000025,6.485387929999995,19_1_2,Germany,2024,"2024
(Biden)",Biden,49
2.7589441169999986,7.641455242999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.6931586329999977,7.259475329999994,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.9677575389999884,6.995418776999998,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.0240932390000257,6.709125984000025,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.321377802000029,6.619318109000012,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.4724189170000272,6.576313230999972,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.640584210999977,6.443747554000026,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.857309181000005,6.2951015009999765,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.8950209079999922,6.273271926999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.1528616620000225,6.555450850999989,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.777642909000008,6.582134289000017,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.643354859999988,6.336091021000016,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.67562850799999,6.246061441999991,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.318499250000002,6.139057492999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.185285236000027,6.235553485000025,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.214235101999975,6.367994941999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.9328399670000094,6.437547911000031,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.788337108999995,6.492700221999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.6088517410000254,6.410729161000006,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.2989886419999817,6.084193694000014,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3091286430000082,6.0737702549999995,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3231950140000208,6.066084509999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389141200000267,6.062882435999995,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389296230000127,6.062878049000005,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.338929925000003,6.062877938999982,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389581220000064,6.062862528999965,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389583779999708,6.062862333999988,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389807799999858,6.062839296999982,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389809669999986,6.062839036000014,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389955839999752,6.062810420000005,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3389956859999774,6.062810114999991,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3390012180000213,6.0627784609999935,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3390012259999935,6.062778139999978,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.339000219000015,6.062770204000003,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3459007939999879,6.0624151999999825,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3619176810000218,6.061591204000024,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3945565719999982,6.055202168000001,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.4250216010000267,6.053524034000027,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3318795199999744,5.972950443999991,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3257388590000128,5.8431675549999795,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.2156362540000032,5.5680868310000236,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.1291736539999997,5.368649018999967,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.8326861350000172,5.357670104000022,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.8207189970000295,5.2161872369999855,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.1886295209999957,4.971259010999972,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.8834090880000067,4.848455344000001,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.5307238500000153,4.557978096999989,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.2907103389999861,4.630690629000014,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.07613631700002088,4.477732076000002,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.34734936199998767,4.09486500000002,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.1956014290000203,3.972473555000029,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.2977564419999785,3.9143994059999727,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0,3.761945713999978,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.20989191400002394,3.6430209399999853,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.14394332400002074,3.4841813470000034,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.27528477099997417,3.407610986000009,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.30517249700000004,3.297163246000025,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.3151449540000053,3.2509414589999963,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.43850020700000414,3.2269285859999854,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.5279729330000009,3.0531945119999975,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.2606065769999768,2.859837481999989,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.25916210399998274,2.74503728399997,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.5979070559999959,2.55116105299998,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.5029969240000014,2.280991008000001,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.4900519320000285,2.1993929569999935,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.6799301309999928,2.1490943630000245,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
0.846410053999989,1.9487151149999775,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.224013365000019,1.8858840149999878,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.3828695240000002,1.8599443769999766,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.491699863000009,1.8913440680000306,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.7585952470000183,1.7838363679999816,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.0335990440000264,1.775049356000011,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.191254356999991,1.7292318570000091,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.355577196000013,1.6964573689999725,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.0825746560000216,1.448466924999991,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.80365724500001,0.9871531310000066,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.6999259990000164,0.8489423649999708,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.700235152999995,0.8455410469999833,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.6689347320000252,0.4734599390000085,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.7119834860000083,0.31976399699999547,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.741515531999994,0.3088794590000248,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.741515531999994,0.28805758800001513,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.8367286810000119,0.2692909809999904,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.017051589999994,0.31626109199998353,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.5493789980000088,0.29743489999998474,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.6367023280000126,0.35831165600001214,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.6330592159999924,0.5060763910000219,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.7367759780000256,0.5309650400000123,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.7862984770000043,0.41577861000001803,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.7934055119999925,0.41474842000002354,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.305136504000016,0.38577642799998557,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.6298915439999746,0.2796223419999819,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.6816650200000254,0.2717788520000113,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.090758041000017,0.27612652800002024,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.12247050000002,0.2129031139999782,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.301297084999987,0,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.529051902999981,0.1048475549999921,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.577383169000031,0.2856829990000165,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.009091144000024,0.2666683210000045,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.114146606000018,0.12601696600000878,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.13944475400001,0.12625396300000347,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.544371942999984,0.17473801199997752,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.533163505000006,0.22520989899999222,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.755827459999978,0.32233199400002377,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.183606538999982,0.3486295280000036,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.460989669000016,0.4269735500000209,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.697970579000014,0.3622019549999962,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.818739730999992,0.4121089700000198,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.168999686999996,0.25038854199999605,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.2014769450000244,0.3917459979999762,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.998730012000008,0.6924951159999679,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.9831259989999825,0.7265258259999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.873871167999994,0.8336743520000027,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.0676287950000205,0.9365783189999846,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.299987385999996,1.024275906000014,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.577945209000008,1.2895136959999718,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.633576156000004,1.3201519549999716,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.850034934999995,1.242905630999978,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.919051087000014,1.4434864680000103,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.96245144699998,1.5014910030000124,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.674522636000008,1.6976734689999944,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.539595851000001,1.709921343000019,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.293852260999985,1.9034656060000046,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.7567077510000235,2.2060810859999904,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.716723063000019,2.2720773319999807,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.524468527000012,2.488259095999979,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.673933019000003,2.634974053999997,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.383743240999991,2.7880426300000067,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.283623447000027,2.9497350780000104,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.223844943000016,3.0479140499999673,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.70672277099999,3.136964890999998,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.0710889169999955,3.1341974439999944,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.6247903720000085,3.3635290080000075,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.775118395999984,3.460245910000019,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.296141992999994,3.591991541000027,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.440817831999992,3.7845851079999875,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.614165556999978,3.773416386000001,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.741744077000021,3.587690452000004,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.94630631900003,3.600436347000027,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
9.097127290999993,4.093835952000006,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.852806106999994,4.311663088999978,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.839660340000023,4.731073994999974,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.878049815999987,4.799970530999985,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.723835646999985,5.001937981000026,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.657306208000023,5.1248940130000165,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.68800730100003,5.354382864999991,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.559382454000001,5.409786336000025,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.279636471000003,5.625476972999991,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.266602078999993,5.6912543629999846,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.535101166000006,6.059522056999981,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.390449042000002,6.427766452000014,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
8.018975478000018,6.551728191000002,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.805668953999998,6.857197371999973,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.435102848999973,6.918517267000027,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
7.484847686000023,7.229759139000016,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.408475010000018,7.004838020000022,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.323967483999979,6.974555198000012,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.2299885229999745,6.894803704000033,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
6.121428727000023,6.904855945000008,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.68472264899998,6.75797460299998,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.0266057150000165,6.686707931000001,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.964355588999977,6.7218384459999925,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
5.1249392529999795,7.0538777070000265,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.836695051999982,7.034958543000023,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.297106456999984,7.075631557999998,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.291461108000021,7.162730991999979,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.0801125689999935,7.31771364399998,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.79795498499999,7.225983052000004,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
4.007508611999981,7.408400357000005,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.8491279780000127,7.536822509999986,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.6266263670000303,7.536822509999986,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.545878200000004,7.553109071999984,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.525753269000008,7.536822509999986,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
3.2360414409999976,7.603487572999995,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
2.7589441169999986,7.641455242999996,20_1_1,Germany,2025,"2025
(Trump)",Trump,33
1.052615374000025,6.485387929999995,20_1_2,Germany,2025,"2025
(Trump)",Trump,33
0.754127202999995,6.334209294000004,20_1_2,Germany,2025,"2025
(Trump)",Trump,33
1.011392915999977,6.142909560000014,20_1_2,Germany,2025,"2025
(Trump)",Trump,33
1.1780306709999886,6.332343954000017,20_1_2,Germany,2025,"2025
(Trump)",Trump,33
1.052615374000025,6.485387929999995,20_1_2,Germany,2025,"2025
(Trump)",Trump,33
8.274486394000007,0.4751733869999768,21_1_1,Greece,2016,"2016
(Obama)",Obama,38
8.001293684000014,0.2951644629999848,21_1_1,Greece,2016,"2016
(Obama)",Obama,38
8.221049450999999,0,21_1_1,Greece,2016,"2016
(Obama)",Obama,38
8.527515864000005,0.44661955800000896,21_1_1,Greece,2016,"2016
(Obama)",Obama,38
8.274486394000007,0.4751733869999768,21_1_1,Greece,2016,"2016
(Obama)",Obama,38
7.395616997999976,1.2948695749999999,21_1_2,Greece,2016,"2016
(Obama)",Obama,38
7.123252204999972,1.1413400729999665,21_1_2,Greece,2016,"2016
(Obama)",Obama,38
7.318208432999999,0.9569074130000033,21_1_2,Greece,2016,"2016
(Obama)",Obama,38
7.538343012999974,1.077139470000013,21_1_2,Greece,2016,"2016
(Obama)",Obama,38
7.395616997999976,1.2948695749999999,21_1_2,Greece,2016,"2016
(Obama)",Obama,38
7.270187898000017,1.9838761739999882,21_1_3,Greece,2016,"2016
(Obama)",Obama,38
6.935389556000022,1.9219864770000115,21_1_3,Greece,2016,"2016
(Obama)",Obama,38
7.193284559000009,1.6916202599999721,21_1_3,Greece,2016,"2016
(Obama)",Obama,38
7.395166683000014,1.780483144999998,21_1_3,Greece,2016,"2016
(Obama)",Obama,38
7.270187898000017,1.9838761739999882,21_1_3,Greece,2016,"2016
(Obama)",Obama,38
6.735517553000022,3.5096578659999906,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
6.29990541799998,3.3816829190000064,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
6.212406212000019,3.3152647819999785,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
6.296062910999975,3.245754153000007,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
6.747435940999992,3.086495429000017,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
7.010318881999979,3.1768642389999897,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
6.735517553000022,3.5096578659999906,21_1_4,Greece,2016,"2016
(Obama)",Obama,38
6.911087027000011,5.498129634999991,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
6.960632078000003,5.599243259999973,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
6.747287123999968,5.835598983000004,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
6.338034283000017,5.444836349000006,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
6.295845564999976,5.432069507999977,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
5.614106605000018,5.38912527899997,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
5.5687833999999725,5.434682499999994,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
5.461935242999971,5.471267547000018,21_1_5,Greece,2016,"2016
(Obama)",Obama,38
